Cell,Pack Voltage (V),SMod,S,Pack Current (A),P,MCnt,Pack Power (kW),Pack Energy (kWh),Total Pack Weight (kg),Cell Weight (kg),Total Wall Weight (kg),Grav Energy Density (Wh/kg),Grav Power Density (W/kg),Pack Length (mm),Pack Width (mm),Pack Height (mm),Total Wall Volume (mm³)
25S,403.2,14,112,210.0,6.0,8,84.672,6.048,35.4528110794,30.7776,4.6752110794,0.17059296049768574,2.3883014469676005,259.0,521.2,111.0,1725170.1400000001
25S,388.8,27,108,210.0,6.0,4,81.648,5.832,34.02459011489999,29.678399999999996,4.3461901149,0.17140544471823219,2.3996762260552504,499.5,260.6,111.0,1603760.19
25S,396.0,22,110,210.0,6.0,5,83.16,5.94,34.6677500465,30.227999999999998,4.4397500464999995,0.17134079921635104,2.3987711890289143,407.0,325.75,111.0,1638284.15
25S,388.79999999999995,18,108,210.0,6.0,6,81.64799999999998,5.831999999999999,34.089694423199994,29.678399999999996,4.411294423199999,0.1710780955557932,2.3950933377811046,333.0,390.90000000000003,111.0,1627783.92
25S,378.0,15,105,210.0,6.0,7,79.38,5.67,33.2159345103,28.854,4.3619345103,0.17070120361183205,2.3898168505656487,277.5,456.05000000000007,111.0,1609569.9300000002
25S,374.40000000000003,13,104,210.0,6.0,8,78.624,5.616,32.971981573099995,28.579199999999997,4.3927815731,0.170326432687982,2.3845700576317483,240.5,521.2,111.0,1620952.6099999999
25S,403.2,28,112,175.0,5.0,4,70.56,5.04,29.783050573199997,25.647999999999996,4.1350505732,0.16922376663910974,2.3691327329475365,518.0,260.6,92.5,1525848.92
25S,414.0,23,115,175.0,5.0,5,72.45,5.175,30.586555790249996,26.334999999999997,4.251555790249999,0.16919198210769526,2.3686877495077336,425.5,325.75,92.5,1568839.775
25S,410.40000000000003,19,114,175.0,5.0,6,71.82,5.13,30.358445185150003,26.106,4.25244518515,0.1689809859732002,2.365733803624803,351.5,390.90000000000003,92.5,1569167.965
25S,403.2,16,112,175.0,5.0,7,70.56,5.04,29.88043029045,25.648,4.23243029045,0.16867226981034542,2.3614117773448355,296.0,456.05000000000007,92.5,1561782.395
25S,403.2,14,112,175.0,5.0,8,70.56,5.04,29.934222638699996,25.647999999999996,4.2862226387,0.16836916264142815,2.357168276979994,259.0,521.2,92.5,1581631.97
25S,388.8,27,108,175.0,5.0,4,68.04,4.86,28.73010230855,24.732,3.9981023085499996,0.16916055319975934,2.368247744796631,499.5,260.6,92.5,1475314.505
25S,396.0,22,110,175.0,5.0,5,69.3,4.95,29.273037014750003,25.19,4.08303701475,0.1690975896182487,2.3673662546554817,407.0,325.75,92.5,1506655.725
25S,388.79999999999995,18,108,175.0,5.0,6,68.03999999999999,4.859999999999999,28.7843558988,24.732,4.0523558988,0.16884171447458407,2.3637840026441768,333.0,390.90000000000003,92.5,1495334.28
25S,378.0,15,105,175.0,5.0,7,66.15,4.725,28.045770493250004,24.045,4.00077049325,0.16847460122863098,2.3586444172008343,277.5,456.05000000000007,92.5,1476299.075
25S,374.40000000000003,13,104,175.0,5.0,8,65.52000000000001,4.680000000000001,27.838992330649997,23.816,4.022992330649999,0.1681095330037303,2.353533462052224,240.5,521.2,92.5,1484499.015
25S,504.0,28,140,175.0,5.0,5,88.2,6.3,37.15414966775,32.059999999999995,5.09414966775,0.16956383220548937,2.3738936508768513,518.0,325.75,92.5,1879760.0250000001
25S,518.4000000000001,24,144,175.0,5.0,6,90.72000000000001,6.480000000000001,38.22889161689999,32.97599999999999,5.2528916169,0.16950530674384928,2.3730742944138896,444.0,390.90000000000003,92.5,1938336.3900000001
25S,504.0,20,140,175.0,5.0,7,88.2,6.3,37.21906947925,32.06,5.15906947925,0.16926806844304132,2.3697529582025787,370.0,456.05000000000007,92.5,1903715.675
25S,518.4,18,144,175.0,5.0,8,90.72,6.48,38.3151438709,32.976,5.3391438709,0.1691237287750732,2.3677322028510246,333.0,521.2,92.5,1970163.79
25S,486.0,27,135,175.0,5.0,5,85.05,6.075,35.84063089225,30.915,4.92563089225,0.16950036449591707,2.3730051029428387,499.5,325.75,92.5,1817575.975
25S,496.79999999999995,23,138,175.0,5.0,6,86.93999999999998,6.21,36.65480233054999,31.601999999999993,5.05280233055,0.16941845556821536,2.3718583779550144,425.5,390.90000000000003,92.5,1864502.705
25S,478.80000000000007,19,133,175.0,5.0,7,83.79000000000002,5.985000000000001,35.38440968205,30.457,4.9274096820499995,0.169142287628331,2.3679920267966343,351.5,456.05000000000007,92.5,1818232.355
25S,489.6,17,136,175.0,5.0,8,85.68,6.12,36.219913562849996,31.143999999999995,5.075913562849999,0.16896782454713408,2.3655495436598772,314.5,521.2,92.5,1873030.835
25S,504.0,28,140,140.0,4.0,5,70.56,5.04,30.308639842999995,25.647999999999996,4.660639843,0.1662892174016191,2.3280490436226673,518.0,325.75,74.0,1719793.3
25S,518.4000000000001,24,144,140.0,4.0,6,72.57600000000001,5.184000000000001,31.185156833999997,26.380799999999997,4.804356834,0.16623293022365312,2.3272610231311437,444.0,390.90000000000003,74.0,1772825.4000000001
25S,504.0,20,140,140.0,4.0,7,70.56,5.04,30.3605756922,25.648,4.7125756922,0.16600475732398043,2.324066602535726,370.0,456.05000000000007,74.0,1738957.82
25S,518.4,18,144,140.0,4.0,8,72.576,5.184,31.2541586372,26.3808,4.873358637200001,0.16586592716112306,2.3221229802557226,333.0,521.2,74.0,1798287.3200000003
25S,486.0,27,135,140.0,4.0,5,68.04,4.86,29.236920533,24.732,4.504920533,0.16622817695572523,2.327194477380153,499.5,325.75,74.0,1662332.3
25S,496.79999999999995,23,138,140.0,4.0,6,69.552,4.968,29.900800257399997,25.281599999999997,4.619200257399999,0.16614939925464017,2.326091589564963,425.5,390.90000000000003,74.0,1704501.94
25S,478.80000000000007,19,133,140.0,4.0,7,67.03200000000001,4.788000000000001,28.863581849,24.365599999999997,4.497981849,0.16588377787096736,2.322372890193543,351.5,456.05000000000007,74.0,1659771.9000000001
25S,489.6,17,136,140.0,4.0,8,68.544,4.896,29.5445275274,24.9152,4.6293275274,0.16571596873429037,2.320023562280065,314.5,521.2,74.0,1708238.94
25S,604.8,28,168,140.0,4.0,6,84.672,6.048,36.3225831404,30.7776,5.5449831404,0.16650798145666787,2.33111174039335,518.0,390.90000000000003,74.0,2046119.2400000002
25S,604.8000000000001,24,168,140.0,4.0,7,84.67200000000001,6.048000000000001,36.348551064999995,30.777599999999996,5.570951065,0.16638902577394943,2.3294463608352918,444.0,456.05000000000007,74.0,2055701.5
25S,604.8000000000001,21,168,140.0,4.0,8,84.67200000000001,6.048000000000001,36.3830519666,30.7776,5.6054519666000004,0.16623124430441197,2.3272374202617674,388.5,521.2,74.0,2068432.4600000002
25S,594.0,33,165,140.0,4.0,5,83.16,5.94,35.667236392999996,30.227999999999998,5.439236393000001,0.1665393958351586,2.33155154169222,610.5,325.75,74.0,2007098.3000000003
25S,583.2,27,162,140.0,4.0,6,81.648,5.832,35.038226563799995,29.678399999999996,5.3598265637999996,0.16644678032949803,2.330254924612972,499.5,390.90000000000003,74.0,1977795.78
25S,579.6,23,161,140.0,4.0,7,81.144,5.796,34.85155722179999,29.495199999999997,5.3563572218,0.1663053378967682,2.328274730554755,425.5,456.05000000000007,74.0,1976515.58
25S,576.0,20,160,140.0,4.0,8,80.64,5.76,34.6734208568,29.312,5.361420856800001,0.16612148030586874,2.3257007242821626,370.0,521.2,74.0,1978384.0800000003
25S,604.8,28,168,105.0,3.0,6,63.50399999999999,4.536,28.119917518499996,23.083199999999998,5.0367175185,0.16130915024966844,2.258328103495358,518.0,390.90000000000003,55.5,1858567.35
25S,604.8000000000001,24,168,105.0,3.0,7,63.504000000000005,4.536,28.13939346195,23.083199999999998,5.05619346195,0.16119750435038924,2.2567650609054497,444.0,456.05000000000007,55.5,1865754.0450000002
25S,604.8000000000001,21,168,105.0,3.0,8,63.504000000000005,4.536,28.16526913815,23.083199999999998,5.0820691381500005,0.16104941080985322,2.2546917513379454,388.5,521.2,55.5,1875302.2650000001
25S,594.0,33,165,105.0,3.0,5,62.37,4.455,27.61272924075,22.671,4.94172924075,0.16133863339468274,2.258740867525558,610.5,325.75,55.5,1823516.3250000002
25S,583.2,27,162,105.0,3.0,6,61.236000000000004,4.374,27.12529365165,22.2588,4.866493651650001,0.16125171053158108,2.2575239474421354,499.5,390.90000000000003,55.5,1795754.1150000002
25S,579.6,23,161,105.0,3.0,7,60.858,4.347,26.980065572749997,22.121399999999998,4.85866557275,0.16111895607809393,2.2556653850933146,425.5,456.05000000000007,55.5,1792865.525
25S,576.0,20,160,105.0,3.0,8,60.48,4.32,26.8412372266,21.984,4.857237226600001,0.16094638125394706,2.2532493375552587,370.0,521.2,55.5,1792338.4600000004
Mega 22A,401.5,22,110,206.5,7.0,5,82.90975,7.0403025,42.98846307825,38.192,4.79646307825,0.16377190520128268,1.9286511790171017,407.0,325.75,129.5,1769912.5750000002
Mega 22A,416.09999999999997,19,114,206.5,7.0,6,85.92465,7.2963135,44.58098765345,39.5808,5.00018765345,0.16366424083552933,1.9273832753086286,351.5,390.90000000000003,129.5,1845087.695
Mega 22A,408.8,16,112,206.5,7.0,7,84.4172,7.168308,43.87529023255,38.8864,4.98889023255,0.16337915856524654,1.9240260190318454,296.0,456.05000000000007,129.5,1840918.905
Mega 22A,408.8,14,112,206.5,7.0,8,84.4172,7.168308,43.9505995201,38.8864,5.0641995201,0.1630992086176596,1.9207292032818195,259.0,521.2,129.5,1868708.31
Mega 22A,383.24999999999994,21,105,206.5,7.0,5,79.14112499999999,6.720288749999999,41.05834537175,36.456,4.60234537175,0.16367656049344506,1.927528357108435,388.5,325.75,129.5,1698282.425
Mega 22A,394.20000000000005,18,108,206.5,7.0,6,81.4023,6.912297000000001,42.267832947600006,37.497600000000006,4.7702329476,0.16353563733842866,1.925868783027403,333.0,390.90000000000003,129.5,1760233.56
Mega 22A,383.25,15,105,206.5,7.0,7,79.141125,6.72028875,41.17909852735001,36.456,4.72309852735,0.16319659706820858,1.9218760932184242,277.5,456.05000000000007,129.5,1742840.7850000001
Mega 22A,379.59999999999997,13,104,206.5,7.0,8,78.3874,6.656286,40.87137081555,36.1088,4.76257081555,0.16285937728977606,1.917904842334688,240.5,521.2,129.5,1757406.205
Mega 22A,401.5,22,110,177.0,6.0,5,71.0655,6.034545,37.175750046500006,32.736000000000004,4.4397500464999995,0.16232476795900275,1.9116090438285755,407.0,325.75,111.0,1638284.15
Mega 22A,416.09999999999997,19,114,177.0,6.0,6,73.6497,6.253983,38.5527164193,33.926399999999994,4.6263164193,0.1622189972810625,1.9103634410344685,351.5,390.90000000000003,111.0,1707127.83
Mega 22A,408.8,16,112,177.0,6.0,7,72.3576,6.144264,37.941860261500004,33.3312,4.6106602615,0.16193892333304089,1.9070651649998829,296.0,456.05000000000007,111.0,1701350.65
Mega 22A,408.8,14,112,177.0,6.0,8,72.3576,6.144264,38.006411079399996,33.331199999999995,4.6752110794,0.16166388315813057,1.9038261689280847,259.0,521.2,111.0,1725170.1400000001
Mega 22A,383.24999999999994,21,105,177.0,6.0,5,67.83524999999999,5.760247499999999,35.5064318055,31.248,4.2584318055,0.16223110031314744,1.9105059717516364,388.5,325.75,111.0,1571377.05
Mega 22A,394.20000000000005,18,108,177.0,6.0,6,69.77340000000001,5.924826000000001,36.5520944232,32.140800000000006,4.411294423199999,0.16209265415552906,1.908875567899444,333.0,390.90000000000003,111.0,1627783.92
Mega 22A,383.25,15,105,177.0,6.0,7,67.83525,5.7602475,35.6099345103,31.248,4.3619345103,0.16175956454887264,1.9049529557651668,277.5,456.05000000000007,111.0,1609569.9300000002
Mega 22A,379.59999999999997,13,104,177.0,6.0,8,67.1892,5.705388,35.343181573100004,30.950400000000002,4.3927815731,0.1614282513926935,1.9010512639059713,240.5,521.2,111.0,1620952.6099999999
Mega 22A,503.70000000000005,23,138,177.0,6.0,6,89.15490000000001,7.570611000000001,46.555204403699996,41.068799999999996,5.4864044037,0.16261578263843524,1.9150361628079198,425.5,390.90000000000003,111.0,2024503.4700000002
Mega 22A,511.0,20,140,177.0,6.0,7,90.447,7.68033,47.269563266300004,41.664,5.6055632663,0.162479394123693,1.9134299906782213,370.0,456.05000000000007,111.0,2068473.53
Mega 22A,525.6,18,144,177.0,6.0,8,93.0312,7.899768000000001,48.6593291046,42.8544,5.8049291046,0.16234847757597212,1.9118882588787134,333.0,521.2,111.0,2142040.2600000002
Mega 22A,481.79999999999995,22,132,177.0,6.0,6,85.2786,7.241453999999999,44.55458240760001,39.28320000000001,5.2713824076,0.16252994885582792,1.9140253458071552,407.0,390.90000000000003,111.0,1945159.56
Mega 22A,485.44999999999993,19,133,177.0,6.0,7,85.92465,7.2963135,44.93763751509999,39.580799999999996,5.3568375151,0.1623653112059637,1.912086499231908,351.5,456.05000000000007,111.0,1976692.81
Mega 22A,496.4,17,136,177.0,6.0,8,87.86280000000001,7.460891999999999,45.996099598300006,40.473600000000005,5.5224995983,0.16220705810185154,1.9102228399220045,314.5,521.2,111.0,2037822.73
Mega 22A,511.0,28,140,147.5,5.0,5,75.3725,6.400275,39.81414966775,34.72,5.09414966775,0.16075377857898365,1.8931083704910252,518.0,325.75,92.5,1879760.0250000001
Mega 22A,503.70000000000005,23,138,147.5,5.0,6,74.29575,6.3088425,39.27680233055,34.224,5.05280233055,0.16062515596115373,1.891593653035543,425.5,390.90000000000003,92.5,1864502.705
Mega 22A,511.0,20,140,147.5,5.0,7,75.3725,6.400275,39.87906947925,34.72,5.15906947925,0.16049208478473176,1.8900265473651048,370.0,456.05000000000007,92.5,1903715.675
Mega 22A,525.6,18,144,147.5,5.0,8,77.526,6.58314,41.051143870900006,35.712,5.3391438709,0.16036434991197898,1.8885222843925669,333.0,521.2,92.5,1970163.79
Mega 22A,492.75,27,135,147.5,5.0,5,72.680625,6.17169375,38.405630892249995,33.48,4.92563089225,0.1606976270566983,1.892447105058922,499.5,325.75,92.5,1817575.975
Mega 22A,481.79999999999995,22,132,147.5,5.0,6,71.0655,6.034545,37.5887130442,32.736,4.8527130442,0.16054141020747556,1.8906074255970178,407.0,390.90000000000003,92.5,1790669.02
Mega 22A,485.44999999999993,19,133,147.5,5.0,7,71.60387499999999,6.0802612499999995,37.91140968205,32.984,4.9274096820499995,0.16038077457401523,1.8887157085562671,351.5,456.05000000000007,92.5,1818232.355
Mega 22A,496.4,17,136,147.5,5.0,8,73.219,6.21741,38.80391356285,33.728,5.075913562849999,0.1602263645374267,1.8868973069277792,314.5,521.2,92.5,1873030.835
Mega 22A,613.2,28,168,147.5,5.0,6,90.447,7.68033,47.7172487623,41.664,6.053248762299999,0.16095500472500004,1.8954780995558889,518.0,390.90000000000003,92.5,2233671.13
Mega 22A,613.1999999999999,24,168,147.5,5.0,7,90.44699999999999,7.680329999999999,47.749708668050005,41.664,6.08570866805,0.16084558867976956,1.8941895672867075,444.0,456.05000000000007,92.5,2245648.955
Mega 22A,613.1999999999999,21,168,147.5,5.0,8,90.44699999999999,7.680329999999999,47.79283479505001,41.66400000000001,6.12883479505,0.16070044877931083,1.8924803349260158,388.5,521.2,92.5,2261562.6550000003
Mega 22A,584.0,32,160,147.5,5.0,5,86.14,7.3146,45.44822476975,39.68,5.76822476975,0.1609435800200615,1.8953435571224808,592.0,325.75,92.5,2128496.225
Mega 22A,591.3,27,162,147.5,5.0,6,87.21675,7.4060325,46.02915947595,40.176,5.853159475949999,0.16089871256218818,1.8948151778780646,499.5,390.90000000000003,92.5,2159837.445
Mega 22A,587.65,23,161,147.5,5.0,7,86.678375,7.36031625,45.78204887085,39.928,5.854048870849999,0.16076860759908904,1.8932830036619266,425.5,456.05000000000007,92.5,2160165.635
Mega 22A,584.0,20,160,147.5,5.0,8,86.14,7.3146,45.545604487,39.68,5.865604487000001,0.1605994712857043,1.891291178813683,370.0,521.2,92.5,2164429.7
Mega 22A,613.2,28,168,118.0,4.0,6,72.3576,6.144264,38.876183140399995,33.331199999999995,5.5449831404,0.15804699699582653,1.8612321003500532,518.0,390.90000000000003,74.0,2046119.2400000002
Mega 22A,613.1999999999999,24,168,118.0,4.0,7,72.35759999999999,6.144263999999999,38.902151065000005,33.3312,5.570951065,0.15794149762396945,1.8599896925776842,444.0,456.05000000000007,74.0,2055701.5
Mega 22A,613.1999999999999,21,168,118.0,4.0,8,72.35759999999999,6.144263999999999,38.9366519666,33.3312,5.6054519666000004,0.15780154917455588,1.8583415970656285,388.5,521.2,74.0,2068432.4600000002
Mega 22A,584.0,32,160,118.0,4.0,5,68.912,5.85168,37.027517083,31.744,5.283517083,0.15803598137252933,1.8611023754449565,592.0,325.75,74.0,1949637.3
Mega 22A,591.3,27,162,118.0,4.0,6,69.7734,5.924826,37.500626563800004,32.140800000000006,5.3598265637999996,0.15799272019948957,1.860592912528919,499.5,390.90000000000003,74.0,1977795.78
Mega 22A,587.65,23,161,118.0,4.0,7,69.3427,5.888253,37.2987572218,31.9424,5.3563572218,0.15786727061668673,1.859115562152598,425.5,456.05000000000007,74.0,1976515.58
Mega 22A,584.0,20,160,118.0,4.0,8,68.912,5.85168,37.1054208568,31.744,5.361420856800001,0.15770418081452944,1.8571949437239998,370.0,521.2,74.0,1978384.0800000003
K30,410.40000000000003,19,114,210.0,7.0,6,86.184,8.33112,44.102187653449995,39.102,5.00018765345,0.18890491477350282,1.9541887735189947,351.5,390.90000000000003,129.5,1845087.695
K30,403.2,16,112,210.0,7.0,7,84.672,8.18496,43.404890232549995,38.416,4.98889023255,0.18857230040549608,1.9507479352292696,296.0,456.05000000000007,129.5,1840918.905
K30,403.2,14,112,210.0,7.0,8,84.672,8.18496,43.480199520099994,38.416,5.0641995201,0.18824568632018956,1.9473691688295471,259.0,521.2,129.5,1868708.31
K30,396.0,22,110,210.0,7.0,5,83.16,8.0388,42.526463078249996,37.73,4.79646307825,0.1890305334165308,1.9554882767227326,407.0,325.75,129.5,1769912.5750000002
K30,388.79999999999995,18,108,210.0,7.0,6,81.64799999999998,7.892639999999998,41.8142329476,37.044,4.7702329476,0.1887548675086484,1.952636560434294,333.0,390.90000000000003,129.5,1760233.56
K30,378.0,15,105,210.0,7.0,7,79.38,7.6734,40.738098527350004,36.015,4.72309852735,0.18835930682548602,1.9485445533670966,277.5,456.05000000000007,129.5,1742840.7850000001
K30,374.40000000000003,13,104,210.0,7.0,8,78.624,7.600320000000001,40.434570815549996,35.672,4.76257081555,0.18796588777139023,1.9444747010833467,240.5,521.2,129.5,1757406.205
K30,414.0,23,115,180.0,6.0,5,74.52,7.2036,38.431068287500004,33.81,4.6210682875,0.18744209622564734,1.9390561678515241,425.5,325.75,111.0,1705191.25
K30,410.40000000000003,19,114,180.0,6.0,6,73.872,7.14096,38.1423164193,33.516,4.6263164193,0.18721883384058646,1.936746556971584,351.5,390.90000000000003,111.0,1707127.83
K30,403.2,16,112,180.0,6.0,7,72.576,7.015679999999999,37.5386602615,32.928,4.6106602615,0.18689212537495234,1.933366814223645,296.0,456.05000000000007,111.0,1701350.65
K30,403.2,14,112,180.0,6.0,8,72.576,7.015679999999999,37.6032110794,32.928,4.6752110794,0.1865713006579741,1.9300479378411113,259.0,521.2,111.0,1725170.1400000001
K30,396.0,22,110,180.0,6.0,5,71.28,6.8904,36.779750046500006,32.34,4.4397500464999995,0.18734221932690096,1.938022958554148,407.0,325.75,111.0,1638284.15
K30,388.79999999999995,18,108,180.0,6.0,6,69.98399999999998,6.765119999999999,36.1632944232,31.752,4.411294423199999,0.18707145208706266,1.9352219181420272,333.0,390.90000000000003,111.0,1627783.92
K30,378.0,15,105,180.0,6.0,7,68.04,6.5772,35.2319345103,30.87,4.3619345103,0.18668290831652082,1.9312024998260773,277.5,456.05000000000007,111.0,1609569.9300000002
K30,374.40000000000003,13,104,180.0,6.0,8,67.392,6.51456,34.9687815731,30.576,4.3927815731,0.18629645377782836,1.9272046942533965,240.5,521.2,111.0,1620952.6099999999
K30,518.4000000000001,24,144,180.0,6.0,6,93.31200000000001,9.020160000000002,48.0374263998,42.336,5.7014263998,0.187773589803253,1.9424854117577897,444.0,390.90000000000003,111.0,2103847.38
K30,504.0,20,140,180.0,6.0,7,90.72,8.7696,46.7655632663,41.16,5.6055632663,0.18752259969719026,1.9398889623847269,370.0,456.05000000000007,111.0,2068473.53
K30,518.4,18,144,180.0,6.0,8,93.312,9.020159999999999,48.1409291046,42.336,5.8049291046,0.18736987772714378,1.9383090799359703,333.0,521.2,111.0,2142040.2600000002
K30,496.79999999999995,23,138,180.0,6.0,6,89.42399999999999,8.64432,46.0584044037,40.572,5.4864044037,0.18768170786449515,1.941534908943053,425.5,390.90000000000003,111.0,2024503.4700000002
K30,478.80000000000007,19,133,180.0,6.0,7,86.18400000000001,8.33112,44.458837515099994,39.102,5.3568375151,0.18738951501308193,1.9385122242732615,351.5,456.05000000000007,111.0,1976692.81
K30,489.6,17,136,180.0,6.0,8,88.128,8.519040000000002,45.5064995983,39.984,5.5224995983,0.1872049064463365,1.9366024804793427,314.5,521.2,111.0,2037822.73
K30,504.0,28,140,150.0,5.0,5,75.6,7.308,39.39414966775,34.3,5.09414966775,0.18550977903154717,1.9190666796366949,518.0,325.75,92.5,1879760.0250000001
K30,518.4000000000001,24,144,150.0,5.0,6,77.76000000000002,7.516800000000001,40.5328916169,35.28,5.2528916169,0.1854493893760569,1.9184419590626578,444.0,390.90000000000003,92.5,1938336.3900000001
K30,504.0,20,140,150.0,5.0,7,75.6,7.308,39.45906947925,34.3,5.15906947925,0.18520457011392513,1.915909346006122,370.0,456.05000000000007,92.5,1903715.675
K30,518.4,18,144,150.0,5.0,8,77.76,7.5168,40.619143870900004,35.28,5.3391438709,0.18505559900254612,1.9143682655435807,333.0,521.2,92.5,1970163.79
K30,486.0,27,135,150.0,5.0,5,72.9,7.047,38.00063089225,33.075,4.92563089225,0.18544428959565493,1.9183892027136717,499.5,325.75,92.5,1817575.975
K30,496.79999999999995,23,138,150.0,5.0,6,74.52,7.2036,38.862802330550004,33.81,5.05280233055,0.18535976738705892,1.9175148350385405,425.5,390.90000000000003,92.5,1864502.705
K30,478.80000000000007,19,133,150.0,5.0,7,71.82000000000002,6.9426000000000005,37.51240968205,32.585,4.9274096820499995,0.18507475416387587,1.9145664223849232,351.5,456.05000000000007,92.5,1818232.355
K30,489.6,17,136,150.0,5.0,8,73.44,7.0992,38.39591356285,33.32,5.075913562849999,0.18489467605398605,1.9127035453860626,314.5,521.2,92.5,1873030.835
K30,604.8,28,168,150.0,5.0,6,90.72,8.7696,47.2132487623,41.16,6.053248762299999,0.1857444727888026,1.9214945460910613,518.0,390.90000000000003,92.5,2233671.13
K30,604.8000000000001,24,168,150.0,5.0,7,90.72000000000001,8.769600000000002,47.24570866805,41.16,6.08570866805,0.18561685806462377,1.92017439377197,444.0,456.05000000000007,92.5,2245648.955
K30,604.8000000000001,21,168,150.0,5.0,8,90.72000000000001,8.769600000000002,47.28883479504999,41.16,6.12883479505,0.18544758055484947,1.9184232471191323,388.5,521.2,92.5,2261562.6550000003
K30,583.2,27,162,150.0,5.0,6,87.48,8.4564,45.54315947595,39.69,5.853159475949999,0.18567881757227617,1.9208153541959603,499.5,390.90000000000003,92.5,2159837.445
K30,579.6,23,161,150.0,5.0,7,86.94,8.4042,45.29904887085,39.445,5.854048870849999,0.18552707417678505,1.9192455949322593,425.5,456.05000000000007,92.5,2160165.635
K30,576.0,20,160,150.0,5.0,8,86.4,8.352,45.065604487,39.2,5.865604487000001,0.18532981183929947,1.9172049500617188,370.0,521.2,92.5,2164429.7
K30,604.8,28,168,120.0,4.0,6,72.576,7.015679999999999,38.4729831404,32.928,5.5449831404,0.1823534186158006,1.8864146753358684,518.0,390.90000000000003,74.0,2046119.2400000002
K30,604.8000000000001,24,168,120.0,4.0,7,72.57600000000001,7.015680000000001,38.498951065,32.928,5.570951065,0.18223041942506493,1.8851422699144649,444.0,456.05000000000007,74.0,2055701.5
K30,604.8000000000001,21,168,120.0,4.0,8,72.57600000000001,7.015680000000001,38.5334519666,32.928,5.6054519666000004,0.1820672595354563,1.883454408987479,388.5,521.2,74.0,2068432.4600000002
K30,594.0,33,165,120.0,4.0,5,71.28,6.8904,37.779236393000005,32.34,5.439236393000001,0.1823858991834123,1.8867506812077135,610.5,325.75,74.0,2007098.3000000003
K30,583.2,27,162,120.0,4.0,6,69.984,6.765120000000001,37.1118265638,31.752,5.3598265637999996,0.18229013838405098,1.8857600522488027,499.5,390.90000000000003,74.0,1977795.78
K30,579.6,23,161,120.0,4.0,7,69.552,6.72336,36.9123572218,31.556,5.3563572218,0.18214388096648737,1.884247044480904,425.5,456.05000000000007,74.0,1976515.58
K30,576.0,20,160,120.0,4.0,8,69.12,6.6816,36.7214208568,31.36,5.361420856800001,0.18195374373055379,1.882280107557453,370.0,521.2,74.0,1978384.0800000003
V30,403.2,14,112,200.0,10.0,8,80.64,11.6928,59.9911648422,53.76,6.231164842199999,0.19490870081880546,1.344197936681417,259.0,521.2,185.0,2299322.82
V30,378.0,15,105,200.0,10.0,7,75.6,10.962,56.2065905785,50.4,5.806590578499999,0.19503050953944814,1.3450379968237802,277.5,456.05000000000007,185.0,2142653.3499999996
V30,374.40000000000003,13,104,200.0,10.0,8,74.88,10.857600000000001,55.7919385429,49.92,5.871938542899999,0.1946087603973697,1.3421293820508253,240.5,521.2,185.0,2166766.9899999998
V30,403.2,14,112,200.0,10.0,8,80.64,11.6928,59.9911648422,53.76,6.231164842199999,0.19490870081880546,1.344197936681417,259.0,521.2,185.0,2299322.82
V30,378.0,15,105,200.0,10.0,7,75.6,10.962,56.2065905785,50.4,5.806590578499999,0.19503050953944814,1.3450379968237802,277.5,456.05000000000007,185.0,2142653.3499999996
V30,374.40000000000003,13,104,200.0,10.0,8,74.88,10.857600000000001,55.7919385429,49.92,5.871938542899999,0.1946087603973697,1.3421293820508253,240.5,521.2,185.0,2166766.9899999998
V30,518.4,18,144,160.0,8.0,8,82.944,12.02688,62.032499572,55.296,6.7364995720000005,0.19388030601669723,1.3371055587358431,333.0,521.2,148.0,2485793.2
V30,478.80000000000007,19,133,160.0,8.0,7,76.60800000000002,11.108160000000002,57.287693181200005,51.072,6.215693181200001,0.19390133173743057,1.3372505637064178,351.5,456.05000000000007,148.0,2293613.72
V30,489.6,17,136,160.0,8.0,8,78.336,11.35872,58.6396716692,52.224,6.415671669199998,0.19370367665216778,1.335887425187364,314.5,521.2,148.0,2367406.5199999996
V30,518.4,18,144,160.0,8.0,8,82.944,12.02688,62.032499572,55.296,6.7364995720000005,0.19388030601669723,1.3371055587358431,333.0,521.2,148.0,2485793.2
V30,478.80000000000007,19,133,160.0,8.0,7,76.60800000000002,11.108160000000002,57.287693181200005,51.072,6.215693181200001,0.19390133173743057,1.3372505637064178,351.5,456.05000000000007,148.0,2293613.72
V30,489.6,17,136,160.0,8.0,8,78.336,11.35872,58.6396716692,52.224,6.415671669199998,0.19370367665216778,1.335887425187364,314.5,521.2,148.0,2367406.5199999996
V30,604.8000000000001,21,168,140.0,7.0,8,84.67200000000001,12.277440000000002,63.62360045195,56.448,7.175600451949999,0.19296990287860566,1.3308269164041768,388.5,521.2,129.5,2647823.045
V30,576.0,20,160,140.0,7.0,8,80.64,11.6928,60.6339717474,53.76,6.873971747400001,0.19284238955534677,1.3299475141748054,370.0,521.2,129.5,2536520.9400000004
V30,604.8000000000001,24,168,120.0,6.0,7,72.57600000000001,10.52352,54.984466271100004,48.384,6.6004662711,0.19139078204585924,1.3199364279024777,444.0,456.05000000000007,111.0,2435596.41
V30,604.8000000000001,21,168,120.0,6.0,8,72.57600000000001,10.52352,55.0362176235,48.384,6.6522176235,0.19121081452200933,1.3186952725655818,388.5,521.2,111.0,2454692.85
