/'Data'/'Voltage',/'Data'/'Current',/'Data'/'Energy',/'Data'/'GLV',/'Data'/'TeamSignal1',/'Data'/'TeamSignal2',/'Data'/'TeamSignal3',/'Data'/'TeamSignal4',/'Data'/'Violation'
575.21906,3.3630002,89.0,23.698788,0,0,0,0,0
575.19104,3.4280002,89.0,23.558662,0,0,0,0,0
575.08,3.4810002,89.0,23.698788,0,0,0,0,0
575.038,3.542,89.0,23.681273,0,0,0,0,0
575.12103,3.4950001,89.0,23.979038,0,0,0,0,0
575.10706,3.5860002,89.0,23.786366,0,0,0,0,0
574.98206,3.4570003,89.0,23.64624,0,0,0,0,0
575.19104,3.3680003,89.0,23.453566,0,0,0,0,0
575.497,3.427,89.0,23.716303,0,0,0,0,0
575.26,3.4750001,89.0,23.768852,0,0,0,0,0
575.135,3.2180002,89.0,23.85643,0,0,0,0,0
575.10706,3.269,89.0,23.698788,0,0,0,0,0
575.02405,3.2700002,89.0,23.821398,0,0,0,0,0
575.01,3.2740002,89.0,23.698788,0,0,0,0,0
575.10706,3.1910002,89.0,23.73382,0,0,0,0,0
575.34406,3.101,89.0,23.73382,0,0,0,0,0
575.31604,3.2070003,89.0,23.716303,0,0,0,0,0
575.177,3.1940002,89.0,23.61121,0,0,0,0,0
575.10706,3.288,89.0,23.85643,0,0,0,0,0
575.19104,3.3160002,89.0,23.558662,0,0,0,0,0
575.01,3.262,89.0,23.698788,0,0,0,0,0
575.19104,3.3160002,89.0,23.73382,0,0,0,0,0
575.27405,3.209,89.0,23.698788,0,0,0,0,0
575.35803,3.275,89.0,23.80388,0,0,0,0,0
575.23206,3.2,89.0,23.80388,0,0,0,0,0
575.12103,3.2530003,89.0,23.768852,0,0,0,0,0
575.02405,3.5010002,89.0,23.751335,0,0,0,0,0
575.02405,3.348,89.0,23.628723,0,0,0,0,0
575.093,3.1990001,89.0,23.961523,0,0,0,0,0
575.135,3.3470001,89.0,23.681273,0,0,0,0,0
575.31604,3.2350001,89.0,23.751335,0,0,0,0,0
575.39905,3.0720003,89.0,23.786366,0,0,0,0,0
575.21906,3.2020001,89.0,23.73382,0,0,0,0,0
575.12103,3.2070003,89.0,23.593695,0,0,0,0,0
575.177,3.2640002,89.0,23.751335,0,0,0,0,0
575.135,3.288,89.0,23.628723,0,0,0,0,0
575.19104,3.19,89.0,23.92649,0,0,0,0,0
575.135,3.2730002,89.0,23.838913,0,0,0,0,0
575.427,3.219,89.0,23.94401,0,0,0,0,0
575.302,3.341,89.0,23.768852,0,0,0,0,0
575.163,3.275,89.0,23.873945,0,0,0,0,0
575.205,3.2410002,89.0,23.663755,0,0,0,0,0
575.093,3.2450001,89.0,23.73382,0,0,0,0,0
575.10706,3.298,89.0,23.80388,0,0,0,0,0
575.177,3.2340002,89.0,23.681273,0,0,0,0,0
575.288,3.1680002,89.0,23.576178,0,0,0,0,0
575.31604,3.1100001,89.0,23.89146,0,0,0,0,0
575.31604,3.107,89.0,23.80388,0,0,0,0,0
575.14905,3.2080002,89.0,23.821398,0,0,0,0,0
575.038,3.2600002,89.0,23.821398,0,0,0,0,0
575.038,3.3240001,89.0,23.996555,0,0,0,0,0
575.14905,3.2370002,89.0,23.89146,0,0,0,0,0
575.427,3.1840003,89.0,23.698788,0,0,0,0,0
575.23206,3.3270001,89.0,23.873945,0,0,0,0,0
575.27405,3.229,89.0,23.85643,0,0,0,0,0
575.21906,3.16,89.0,23.80388,0,0,0,0,0
575.10706,3.2300003,89.0,23.663755,0,0,0,0,0
575.093,3.3230002,89.0,23.94401,0,0,0,0,0
575.14905,3.3460002,89.0,23.786366,0,0,0,0,0
575.163,3.183,89.0,23.80388,0,0,0,0,0
575.34406,3.1260002,89.0,23.89146,0,0,0,0,0
575.39905,3.186,89.0,23.663755,0,0,0,0,0
575.34406,3.1520002,89.0,23.838913,0,0,0,0,0
575.205,3.173,89.0,23.838913,0,0,0,0,0
575.12103,3.3130002,89.0,23.663755,0,0,0,0,0
575.205,3.344,89.0,23.698788,0,0,0,0,0
575.12103,3.2890003,89.0,23.908978,0,0,0,0,0
575.23206,3.209,89.0,23.821398,0,0,0,0,0
575.35803,3.4180002,89.0,23.996555,0,0,0,0,0
575.34406,3.3780003,89.0,23.838913,0,0,0,0,0
575.14905,3.167,89.0,23.716303,0,0,0,0,0
575.12103,3.2890003,89.0,23.768852,0,0,0,0,0
574.968,3.4250002,89.0,23.838913,0,0,0,0,0
575.093,3.2800002,89.0,23.821398,0,0,0,0,0
575.302,2.9190001,89.0,23.908978,0,0,0,0,0
575.21906,2.946,89.0,23.73382,0,0,0,0,0
575.385,3.0670002,89.0,23.64624,0,0,0,0,0
575.27405,3.1850002,89.0,23.663755,0,0,0,0,0
575.24603,3.2530003,89.0,23.52363,0,0,0,0,0
575.177,3.3590002,89.0,23.873945,0,0,0,0,0
575.14905,3.2600002,89.0,23.94401,0,0,0,0,0
575.23206,3.2270002,89.0,23.908978,0,0,0,0,0
575.372,3.1610003,89.0,23.908978,0,0,0,0,0
575.39905,3.091,89.0,23.628723,0,0,0,0,0
575.35803,3.2630002,89.0,23.821398,0,0,0,0,0
575.205,3.2970002,89.0,23.628723,0,0,0,0,0
575.08,3.4160001,89.0,23.996555,0,0,0,0,0
575.135,3.3430002,89.0,24.084135,0,0,0,0,0
575.135,3.2340002,89.0,23.821398,0,0,0,0,0
575.19104,3.1880002,89.0,24.084135,0,0,0,0,0
575.31604,3.1120002,89.0,24.084135,0,0,0,0,0
575.205,3.081,89.0,24.01407,0,0,0,0,0
575.21906,3.2740002,89.0,23.873945,0,0,0,0,0
575.163,3.2660003,89.0,24.171713,0,0,0,0,0
575.14905,3.2870002,89.0,23.873945,0,0,0,0,0
575.24603,3.252,89.0,23.821398,0,0,0,0,0
575.163,3.2180002,89.0,24.031588,0,0,0,0,0
575.413,3.1000001,89.0,24.101648,0,0,0,0,0
575.413,3.0890002,89.0,23.92649,0,0,0,0,0
575.31604,3.2150002,89.0,24.13668,0,0,0,0,0
575.135,3.2700002,89.0,23.908978,0,0,0,0,0
575.135,3.256,89.0,23.94401,0,0,0,0,0
575.135,3.3520002,89.0,24.049103,0,0,0,0,0
575.21906,3.186,89.0,23.908978,0,0,0,0,0
575.21906,3.173,89.0,24.049103,0,0,0,0,0
575.52405,3.1610003,89.0,24.066618,0,0,0,0,0
575.52405,3.167,89.0,23.996555,0,0,0,0,0
575.26,3.2120001,89.0,23.94401,0,0,0,0,0
575.372,3.2120001,89.0,23.821398,0,0,0,0,0
575.19104,3.262,89.0,23.471083,0,0,0,0,0
575.19104,3.2900002,89.0,23.996555,0,0,0,0,0
575.135,3.216,89.0,23.92649,0,0,0,0,0
575.135,3.1190002,89.0,23.768852,0,0,0,0,0
575.31604,3.1190002,89.0,23.873945,0,0,0,0,0
575.35803,3.17,90.0,23.908978,0,0,0,0,0
575.288,3.2630002,90.0,24.066618,0,0,0,0,0
575.163,3.2630002,90.0,24.031588,0,0,0,0,0
575.12103,3.3490002,90.0,23.94401,0,0,0,0,0
575.08,3.3490002,90.0,23.873945,0,0,0,0,0
575.177,3.183,90.0,24.13668,0,0,0,0,0
575.26,3.1980002,90.0,24.171713,0,0,0,0,0
575.48303,3.173,90.0,24.171713,0,0,0,0,0
575.44104,3.173,90.0,23.961523,0,0,0,0,0
575.288,2.9250002,90.0,24.049103,0,0,0,0,0
575.23206,3.121,90.0,23.52363,0,0,0,0,0
575.10706,3.295,90.0,24.031588,0,0,0,0,0
575.08,3.229,90.0,23.979038,0,0,0,0,0
575.302,2.9380002,90.0,24.01407,0,0,0,0,0
575.455,2.841,90.0,23.73382,0,0,0,0,0
575.44104,3.016,90.0,23.89146,0,0,0,0,0
575.35803,3.101,90.0,23.873945,0,0,0,0,0
575.21906,2.9950001,90.0,23.961523,0,0,0,0,0
575.31604,3.0030003,90.0,23.979038,0,0,0,0,0
575.26,3.0960002,90.0,24.084135,0,0,0,0,0
575.26,3.2250001,90.0,23.681273,0,0,0,0,0
575.33,3.18,90.0,24.101648,0,0,0,0,0
575.34406,2.858,90.0,23.716303,0,0,0,0,0
575.385,2.9750001,90.0,24.049103,0,0,0,0,0
575.34406,2.983,90.0,23.908978,0,0,0,0,0
575.27405,3.124,90.0,24.01407,0,0,0,0,0
575.10706,3.233,90.0,23.92649,0,0,0,0,0
575.14905,3.279,90.0,24.049103,0,0,0,0,0
575.23206,3.1430001,90.0,23.94401,0,0,0,0,0
575.59406,2.752,90.0,23.961523,0,0,0,0,0
575.552,2.7940001,90.0,23.768852,0,0,0,0,0
575.39905,3.1200001,90.0,24.101648,0,0,0,0,0
575.27405,3.0640001,90.0,23.698788,0,0,0,0,0
575.177,3.1150002,90.0,24.101648,0,0,0,0,0
575.23206,3.039,90.0,23.85643,0,0,0,0,0
575.205,3.0800002,90.0,23.89146,0,0,0,0,0
575.385,2.9180002,90.0,23.663755,0,0,0,0,0
575.73303,2.7970002,90.0,24.049103,0,0,0,0,0
575.385,2.8630002,90.0,23.698788,0,0,0,0,0
575.288,2.917,90.0,23.92649,0,0,0,0,0
575.33,3.0930002,90.0,23.908978,0,0,0,0,0
575.14905,3.265,90.0,23.80388,0,0,0,0,0
575.26,3.038,90.0,23.768852,0,0,0,0,0
575.302,2.838,90.0,24.049103,0,0,0,0,0
575.538,2.947,90.0,23.94401,0,0,0,0,0
575.44104,2.89,90.0,23.751335,0,0,0,0,0
575.372,3.032,90.0,23.873945,0,0,0,0,0
575.177,3.18,90.0,24.01407,0,0,0,0,0
575.27405,3.0790002,90.0,23.85643,0,0,0,0,0
575.24603,3.1620002,90.0,24.031588,0,0,0,0,0
575.177,3.1590002,90.0,23.821398,0,0,0,0,0
575.39905,2.9060001,90.0,24.066618,0,0,0,0,0
575.51105,2.851,90.0,23.85643,0,0,0,0,0
575.35803,2.9480002,90.0,23.92649,0,0,0,0,0
575.19104,2.9570003,90.0,23.768852,0,0,0,0,0
575.385,2.7910001,90.0,23.751335,0,0,0,0,0
575.372,2.7770002,90.0,23.751335,0,0,0,0,0
575.34406,2.9050002,90.0,23.92649,0,0,0,0,0
575.413,2.9160001,90.0,23.979038,0,0,0,0,0
575.497,2.9050002,90.0,23.663755,0,0,0,0,0
575.46906,2.8260002,90.0,23.61121,0,0,0,0,0
575.48303,2.894,90.0,23.768852,0,0,0,0,0
575.33,2.673,90.0,23.92649,0,0,0,0,0
575.23206,2.9080002,90.0,23.716303,0,0,0,0,0
575.288,2.9410002,90.0,23.821398,0,0,0,0,0
575.302,2.966,90.0,23.979038,0,0,0,0,0
575.44104,2.788,90.0,23.80388,0,0,0,0,0
575.60803,2.8300002,90.0,23.85643,0,0,0,0,0
575.39905,2.8660002,90.0,23.908978,0,0,0,0,0
575.26,2.936,90.0,23.838913,0,0,0,0,0
575.33,3.025,90.0,23.61121,0,0,0,0,0
575.24603,3.0130002,90.0,23.80388,0,0,0,0,0
575.288,2.95,90.0,23.681273,0,0,0,0,0
575.33,2.726,90.0,23.681273,0,0,0,0,0
575.48303,2.706,90.0,23.663755,0,0,0,0,0
575.58,2.7800002,90.0,23.80388,0,0,0,0,0
575.372,2.8990002,90.0,23.593695,0,0,0,0,0
575.288,2.9480002,90.0,23.663755,0,0,0,0,0
575.177,3.0440001,90.0,23.838913,0,0,0,0,0
575.163,2.9780002,90.0,23.786366,0,0,0,0,0
575.14905,2.9440002,90.0,23.40102,0,0,0,0,0
575.39905,2.8600001,90.0,23.838913,0,0,0,0,0
575.58,2.8830001,90.0,23.821398,0,0,0,0,0
575.48303,2.887,90.0,23.92649,0,0,0,0,0
575.34406,2.9670002,90.0,23.768852,0,0,0,0,0
575.372,2.96,90.0,23.92649,0,0,0,0,0
575.288,3.005,90.0,23.979038,0,0,0,0,0
575.21906,2.956,90.0,23.838913,0,0,0,0,0
575.35803,2.72,90.0,23.64624,0,0,0,0,0
575.455,2.6420002,90.0,23.628723,0,0,0,0,0
575.552,2.8290002,90.0,23.348473,0,0,0,0,0
575.39905,2.9120002,90.0,23.80388,0,0,0,0,0
575.31604,2.897,90.0,24.01407,0,0,0,0,0
575.19104,3.0000002,90.0,23.681273,0,0,0,0,0
575.385,3.0100002,90.0,23.89146,0,0,0,0,0
575.31604,2.9,90.0,23.576178,0,0,0,0,0
575.34406,2.877,90.0,23.628723,0,0,0,0,0
575.48303,2.9440002,90.0,23.85643,0,0,0,0,0
575.455,2.8200002,90.0,23.80388,0,0,0,0,0
575.302,2.9510002,90.0,23.979038,0,0,0,0,0
575.19104,2.9450002,90.0,23.698788,0,0,0,0,0
575.26,2.996,90.0,23.821398,0,0,0,0,0
575.26,2.9740002,90.0,23.80388,0,0,0,0,0
575.372,2.8980002,90.0,23.64624,0,0,0,0,0
575.413,2.7930002,90.0,23.73382,0,0,0,0,0
575.552,2.858,90.0,23.576178,0,0,0,0,0
575.427,2.838,90.0,23.873945,0,0,0,0,0
575.33,3.0170002,90.0,23.558662,0,0,0,0,0
575.302,3.0410001,90.0,23.541145,0,0,0,0,0
575.21906,3.0070002,90.0,23.961523,0,0,0,0,0
575.34406,2.93,90.0,23.64624,0,0,0,0,0
575.31604,2.903,90.0,23.786366,0,0,0,0,0
575.44104,2.9,90.0,23.996555,0,0,0,0,0
575.46906,2.89,90.0,23.716303,0,0,0,0,0
575.413,2.9290001,90.0,23.89146,0,0,0,0,0
575.26,2.9510002,90.0,23.751335,0,0,0,0,0
575.372,3.0080001,90.0,23.73382,0,0,0,0,0
575.205,2.9880002,90.0,23.506115,0,0,0,0,0
575.35803,2.9440002,90.0,23.751335,0,0,0,0,0
575.538,2.854,90.0,23.628723,0,0,0,0,0
575.538,2.835,90.0,23.979038,0,0,0,0,0
575.427,2.792,90.0,23.908978,0,0,0,0,0
575.31604,2.95,90.0,23.436052,0,0,0,0,0
575.21906,2.9770002,90.0,23.698788,0,0,0,0,0
575.27405,3.005,90.0,23.61121,0,0,0,0,0
575.24603,2.9880002,90.0,23.628723,0,0,0,0,0
575.33,2.868,90.0,23.80388,0,0,0,0,0
575.51105,2.6130002,90.0,23.786366,0,0,0,0,0
575.56604,2.7280002,90.0,23.80388,0,0,0,0,0
575.51105,2.9350002,90.0,23.716303,0,0,0,0,0
575.26,2.9640002,90.0,23.80388,0,0,0,0,0
575.19104,3.085,90.0,23.821398,0,0,0,0,0
575.24603,3.0790002,90.0,23.663755,0,0,0,0,0
575.31604,3.137,90.0,23.73382,0,0,0,0,0
575.288,2.8300002,90.0,23.558662,0,0,0,0,0
575.59406,2.664,90.0,23.681273,0,0,0,0,0
575.538,2.736,90.0,23.681273,0,0,0,0,0
575.34406,2.878,90.0,23.716303,0,0,0,0,0
575.26,2.933,90.0,23.61121,0,0,0,0,0
575.19104,3.058,90.0,23.593695,0,0,0,0,0
575.385,2.9950001,90.0,23.786366,0,0,0,0,0
575.288,2.91,90.0,24.066618,0,0,0,0,0
575.35803,2.7930002,90.0,23.348473,0,0,0,0,0
575.58,2.8750002,90.0,23.716303,0,0,0,0,0
575.372,2.857,90.0,23.64624,0,0,0,0,0
575.385,2.917,90.0,23.768852,0,0,0,0,0
575.302,3.0360003,90.0,23.593695,0,0,0,0,0
575.205,2.9940002,90.0,23.73382,0,0,0,0,0
575.27405,2.9650002,90.0,23.436052,0,0,0,0,0
575.385,2.8590002,90.0,23.558662,0,0,0,0,0
575.52405,2.8650002,90.0,23.698788,0,0,0,0,0
575.622,2.924,90.0,23.628723,0,0,0,0,0
575.385,2.89,90.0,23.488598,0,0,0,0,0
575.27405,2.7810001,90.0,23.73382,0,0,0,0,0
575.31604,2.943,90.0,23.821398,0,0,0,0,0
575.27405,2.9710002,90.0,23.698788,0,0,0,0,0
575.23206,3.0170002,90.0,23.52363,0,0,0,0,0
575.385,2.818,90.0,23.593695,0,0,0,0,0
575.552,2.6430001,90.0,23.365988,0,0,0,0,0
575.48303,2.7340002,90.0,23.488598,0,0,0,0,0
575.302,2.966,90.0,23.80388,0,0,0,0,0
575.288,3.0170002,90.0,23.488598,0,0,0,0,0
575.19104,3.0110002,90.0,23.681273,0,0,0,0,0
575.33,2.9780002,90.0,23.593695,0,0,0,0,0
575.372,2.9220002,90.0,23.64624,0,0,0,0,0
575.59406,2.769,90.0,23.64624,0,0,0,0,0
575.622,2.845,90.0,23.488598,0,0,0,0,0
575.372,2.9610002,90.0,23.453566,0,0,0,0,0
575.27405,2.96,90.0,23.61121,0,0,0,0,0
575.372,2.845,90.0,23.628723,0,0,0,0,0
575.33,2.8950002,90.0,23.80388,0,0,0,0,0
575.302,2.947,90.0,23.663755,0,0,0,0,0
575.427,2.8160002,90.0,23.52363,0,0,0,0,0
575.59406,2.8650002,90.0,23.576178,0,0,0,0,0
575.427,2.8650002,90.0,24.119165,0,0,0,0,0
575.34406,2.947,90.0,23.576178,0,0,0,0,0
575.385,2.96,90.0,23.436052,0,0,0,0,0
575.23206,3.0010002,90.0,23.663755,0,0,0,0,0
575.48303,2.769,90.0,23.453566,0,0,0,0,0
575.372,2.812,90.0,23.92649,0,0,0,0,0
575.663,2.772,90.0,23.751335,0,0,0,0,0
575.58,2.855,90.0,23.64624,0,0,0,0,0
575.33,2.9110003,90.0,23.85643,0,0,0,0,0
575.135,3.048,90.0,23.488598,0,0,0,0,0
575.26,2.9880002,90.0,23.873945,0,0,0,0,0
575.34406,2.8070002,90.0,23.593695,0,0,0,0,0
575.33,2.7960002,90.0,23.979038,0,0,0,0,0
575.44104,2.8400002,90.0,23.92649,0,0,0,0,0
575.538,2.857,90.0,23.979038,0,0,0,0,0
575.413,2.822,90.0,23.751335,0,0,0,0,0
575.31604,2.953,90.0,23.821398,0,0,0,0,0
575.33,2.9740002,90.0,23.681273,0,0,0,0,0
575.288,3.075,90.0,23.961523,0,0,0,0,0
575.27405,3.0230002,90.0,23.541145,0,0,0,0,0
575.46906,2.953,90.0,23.908978,0,0,0,0,0
575.48303,2.825,90.0,24.049103,0,0,0,0,0
575.69104,2.851,90.0,24.049103,0,0,0,0,0
575.288,2.8420002,90.0,23.89146,0,0,0,0,0
575.31604,2.9850001,90.0,24.101648,0,0,0,0,0
575.23206,3.0180001,90.0,24.031588,0,0,0,0,0
575.31604,3.028,90.0,23.908978,0,0,0,0,0
575.427,2.8700001,90.0,23.838913,0,0,0,0,0
575.48303,2.6480002,90.0,24.154196,0,0,0,0,0
575.59406,2.5760002,90.0,24.101648,0,0,0,0,0
575.58,2.749,90.0,24.049103,0,0,0,0,0
575.34406,2.9,90.0,23.873945,0,0,0,0,0
575.24603,2.9740002,90.0,24.276806,0,0,0,0,0
575.24603,3.0300002,90.0,23.94401,0,0,0,0,0
575.23206,2.959,90.0,24.066618,0,0,0,0,0
575.288,2.9380002,90.0,23.873945,0,0,0,0,0
575.51105,2.8240001,91.0,24.101648,0,0,0,0,0
575.538,2.8430002,91.0,23.908978,0,0,0,0,0
575.413,2.809,91.0,24.101648,0,0,0,0,0
575.35803,2.7840002,91.0,23.92649,0,0,0,0,0
575.372,2.707,91.0,24.101648,0,0,0,0,0
575.31604,2.8860002,91.0,23.979038,0,0,0,0,0
575.35803,2.765,91.0,24.031588,0,0,0,0,0
575.51105,2.617,91.0,23.768852,0,0,0,0,0
575.71906,2.7,91.0,24.154196,0,0,0,0,0
575.51105,2.855,91.0,24.066618,0,0,0,0,0
575.33,2.9160001,91.0,24.084135,0,0,0,0,0
575.31604,2.97,91.0,23.89146,0,0,0,0,0
575.27405,3.028,91.0,23.838913,0,0,0,0,0
575.33,2.989,91.0,23.873945,0,0,0,0,0
575.385,2.834,91.0,23.996555,0,0,0,0,0
575.455,2.5440001,91.0,24.084135,0,0,0,0,0
575.622,2.63,91.0,23.908978,0,0,0,0,0
575.58,2.6350002,91.0,23.821398,0,0,0,0,0
575.372,2.7150002,91.0,23.873945,0,0,0,0,0
575.24603,2.854,91.0,24.084135,0,0,0,0,0
575.35803,2.8390002,91.0,24.50451,0,0,0,0,0
575.44104,2.651,91.0,23.94401,0,0,0,0,0
575.413,2.6330001,91.0,23.908978,0,0,0,0,0
575.76105,2.559,91.0,23.838913,0,0,0,0,0
575.538,2.6090002,91.0,23.768852,0,0,0,0,0
575.44104,2.6390002,91.0,23.908978,0,0,0,0,0
575.35803,2.755,91.0,24.101648,0,0,0,0,0
575.34406,2.7680001,91.0,24.049103,0,0,0,0,0
575.44104,2.71,91.0,23.996555,0,0,0,0,0
575.44104,2.6690001,91.0,23.821398,0,0,0,0,0
575.58,2.526,91.0,24.101648,0,0,0,0,0
575.71906,2.374,91.0,23.663755,0,0,0,0,0
575.59406,2.3360002,91.0,24.031588,0,0,0,0,0
575.39905,2.457,91.0,23.89146,0,0,0,0,0
575.455,2.519,91.0,24.031588,0,0,0,0,0
575.39905,2.5430002,91.0,24.101648,0,0,0,0,0
575.538,2.398,91.0,24.066618,0,0,0,0,0
575.59406,2.417,91.0,23.92649,0,0,0,0,0
575.663,2.315,91.0,24.031588,0,0,0,0,0
575.552,2.354,91.0,23.94401,0,0,0,0,0
575.58,2.367,91.0,24.276806,0,0,0,0,0
575.552,2.526,91.0,23.89146,0,0,0,0,0
575.39905,2.5400002,91.0,23.996555,0,0,0,0,0
575.385,2.5170002,91.0,23.979038,0,0,0,0,0
575.552,2.426,91.0,23.821398,0,0,0,0,0
575.65,2.3500001,91.0,23.908978,0,0,0,0,0
575.59406,2.273,91.0,23.89146,0,0,0,0,0
575.65,2.3730001,91.0,23.961523,0,0,0,0,0
575.51105,2.447,91.0,23.92649,0,0,0,0,0
575.455,2.4640002,91.0,23.94401,0,0,0,0,0
575.455,2.489,91.0,24.01407,0,0,0,0,0
575.44104,2.4520001,91.0,23.85643,0,0,0,0,0
575.58,2.407,91.0,23.979038,0,0,0,0,0
575.775,2.311,91.0,23.89146,0,0,0,0,0
575.789,2.279,91.0,23.996555,0,0,0,0,0
575.65,2.394,91.0,23.873945,0,0,0,0,0
575.52405,2.578,91.0,23.89146,0,0,0,0,0
575.455,2.4720001,91.0,23.94401,0,0,0,0,0
575.52405,2.525,91.0,23.85643,0,0,0,0,0
575.58,2.397,91.0,23.873945,0,0,0,0,0
575.65,2.345,91.0,23.821398,0,0,0,0,0
575.81604,2.2940001,91.0,23.786366,0,0,0,0,0
575.747,2.3990002,91.0,24.084135,0,0,0,0,0
575.56604,2.357,91.0,23.593695,0,0,0,0,0
575.538,2.427,91.0,24.13668,0,0,0,0,0
575.427,2.5070002,91.0,23.996555,0,0,0,0,0
575.427,2.496,91.0,24.01407,0,0,0,0,0
575.622,2.2670002,91.0,23.716303,0,0,0,0,0
575.705,2.345,91.0,24.25929,0,0,0,0,0
575.80304,2.332,91.0,24.101648,0,0,0,0,0
575.63605,2.301,91.0,24.101648,0,0,0,0,0
575.51105,2.378,91.0,23.80388,0,0,0,0,0
575.46906,2.5340002,91.0,24.329353,0,0,0,0,0
575.427,2.473,91.0,23.838913,0,0,0,0,0
575.455,2.377,91.0,24.329353,0,0,0,0,0
575.622,2.3470001,91.0,23.961523,0,0,0,0,0
575.789,2.3030002,91.0,23.979038,0,0,0,0,0
575.677,2.3590002,91.0,23.838913,0,0,0,0,0
575.51105,2.3240001,91.0,24.171713,0,0,0,0,0
575.44104,2.3630002,91.0,24.171713,0,0,0,0,0
575.552,2.4550002,91.0,23.979038,0,0,0,0,0
575.58,2.413,91.0,23.85643,0,0,0,0,0
575.552,2.401,91.0,24.13668,0,0,0,0,0
575.59406,2.2180002,91.0,23.961523,0,0,0,0,0
575.80304,2.051,91.0,24.031588,0,0,0,0,0
575.69104,2.203,91.0,23.751335,0,0,0,0,0
575.56604,2.3920002,91.0,23.961523,0,0,0,0,0
575.44104,2.565,91.0,23.85643,0,0,0,0,0
575.59406,2.444,91.0,24.084135,0,0,0,0,0
575.455,2.5760002,91.0,24.01407,0,0,0,0,0
575.59406,2.4390001,91.0,24.031588,0,0,0,0,0
575.80304,2.3470001,91.0,23.768852,0,0,0,0,0
575.69104,2.2480001,91.0,23.996555,0,0,0,0,0
575.52405,2.3950002,91.0,24.084135,0,0,0,0,0
575.51105,2.4310002,91.0,24.049103,0,0,0,0,0
575.385,2.4770002,91.0,24.049103,0,0,0,0,0
575.46906,2.404,91.0,24.066618,0,0,0,0,0
575.44104,2.374,91.0,24.13668,0,0,0,0,0
575.80304,2.239,91.0,23.908978,0,0,0,0,0
575.775,2.3100002,91.0,24.066618,0,0,0,0,0
575.622,2.4720001,91.0,23.681273,0,0,0,0,0
575.39905,2.5800002,91.0,24.294323,0,0,0,0,0
575.59406,2.473,91.0,23.838913,0,0,0,0,0
575.52405,2.6260002,91.0,24.031588,0,0,0,0,0
575.455,2.6160002,91.0,24.01407,0,0,0,0,0
575.552,2.4450002,91.0,23.85643,0,0,0,0,0
575.65,2.2970002,91.0,24.066618,0,0,0,0,0
575.65,2.375,91.0,23.996555,0,0,0,0,0
575.51105,2.388,91.0,23.73382,0,0,0,0,0
575.497,2.4290001,91.0,24.049103,0,0,0,0,0
575.51105,2.486,91.0,23.94401,0,0,0,0,0
575.372,2.6030002,91.0,24.13668,0,0,0,0,0
575.538,2.4950001,91.0,23.908978,0,0,0,0,0
575.65,2.5670002,91.0,24.171713,0,0,0,0,0
575.69104,2.6030002,91.0,23.85643,0,0,0,0,0
575.59406,2.5330002,91.0,23.838913,0,0,0,0,0
575.51105,2.63,91.0,23.85643,0,0,0,0,0
575.385,2.5900002,91.0,24.25929,0,0,0,0,0
575.385,2.5070002,91.0,23.681273,0,0,0,0,0
575.46906,2.492,91.0,23.64624,0,0,0,0,0
575.56604,2.5180001,91.0,23.64624,0,0,0,0,0
575.677,2.302,91.0,23.996555,0,0,0,0,0
575.69104,2.3860002,91.0,23.85643,0,0,0,0,0
575.48303,2.4250002,91.0,23.908978,0,0,0,0,0
575.497,2.421,91.0,23.64624,0,0,0,0,0
575.39905,2.4310002,91.0,23.821398,0,0,0,0,0
575.56604,2.413,91.0,23.73382,0,0,0,0,0
575.622,2.292,91.0,23.961523,0,0,0,0,0
575.663,2.4290001,91.0,23.786366,0,0,0,0,0
575.83,2.492,91.0,23.89146,0,0,0,0,0
575.497,2.5870001,91.0,23.961523,0,0,0,0,0
575.46906,2.6250002,91.0,23.873945,0,0,0,0,0
575.44104,2.674,91.0,23.92649,0,0,0,0,0
575.497,2.624,91.0,23.73382,0,0,0,0,0
575.552,2.571,91.0,23.716303,0,0,0,0,0
575.71906,2.4450002,91.0,23.506115,0,0,0,0,0
575.789,2.5170002,91.0,23.92649,0,0,0,0,0
575.538,2.5640001,91.0,23.873945,0,0,0,0,0
575.302,2.8100002,91.0,23.873945,0,0,0,0,0
575.34406,2.868,91.0,23.873945,0,0,0,0,0
575.39905,2.8960001,91.0,23.663755,0,0,0,0,0
575.385,2.8230002,91.0,23.681273,0,0,0,0,0
575.58,2.7410002,91.0,23.768852,0,0,0,0,0
575.71906,2.696,91.0,23.92649,0,0,0,0,0
575.59406,2.864,91.0,23.838913,0,0,0,0,0
575.27405,3.0080001,91.0,23.873945,0,0,0,0,0
575.33,3.0590003,91.0,24.01407,0,0,0,0,0
575.51105,2.8950002,91.0,23.768852,0,0,0,0,0
575.413,2.838,91.0,23.698788,0,0,0,0,0
575.46906,2.7040002,91.0,23.541145,0,0,0,0,0
575.73303,2.7310002,91.0,23.488598,0,0,0,0,0
575.65,2.7400002,91.0,23.89146,0,0,0,0,0
575.413,2.8240001,91.0,23.786366,0,0,0,0,0
575.413,2.8620002,91.0,23.821398,0,0,0,0,0
575.26,2.9290001,91.0,23.698788,0,0,0,0,0
575.385,2.8720002,91.0,23.716303,0,0,0,0,0
575.35803,2.7910001,91.0,23.85643,0,0,0,0,0
575.497,2.614,91.0,23.593695,0,0,0,0,0
575.552,2.578,91.0,23.768852,0,0,0,0,0
575.538,2.71,91.0,23.663755,0,0,0,0,0
